year,party,speaker,word_count,i_count,we_count,num_speeches,i_rate,we_rate,collective_gap
2020,Democratic,Jenny Wilson,76,0,3,1,0.0,39.47,39.47
2020,Democratic,Jerry Young,283,1,8,1,3.53,28.27,24.74
2020,Democratic,Jessica,146,12,2,1,82.19,13.7,-68.49
2020,Democratic,Jill Biden,1150,24,16,2,20.87,13.91,-6.96
2020,Democratic,Jim Clyburn,370,6,8,1,16.22,21.62,5.4
2020,Democratic,Jim Martin,98,1,0,1,10.2,0.0,-10.2
2020,Democratic,Jim Roosevelt,156,2,3,2,12.82,19.23,6.41
2020,Democratic,Jimmy Carter,71,1,1,1,14.08,14.08,0.0
2020,Democratic,Jocelyn Benson,176,1,1,1,5.68,5.68,0.0
2020,Democratic,Joe Biden,3447,79,67,3,22.92,19.44,-3.48
2020,Democratic,John Carney,96,0,0,1,0.0,0.0,0.0
2020,Democratic,John Kasich,612,14,15,1,22.88,24.51,1.63
2020,Democratic,John Kerry,458,1,12,1,2.18,26.2,24.02
2020,Democratic,John Lewis,164,5,11,1,30.49,67.07,36.58
2020,Democratic,John Lynch,87,0,1,1,0.0,11.49,11.49
2020,Democratic,Johnson,19,0,1,1,0.0,52.63,52.63
2020,Democratic,Jon Meacham,658,2,26,1,3.04,39.51,36.47
2020,Democratic,Jon Meachin,25,1,0,1,40.0,0.0,-40.0
2020,Democratic,Jonathan Nez,65,0,0,1,0.0,0.0,0.0
2020,Democratic,Joseph M.,54,0,3,2,0.0,55.56,55.56
2020,Democratic,Joseph McNamara,70,0,0,1,0.0,0.0,0.0
2020,Democratic,Joseph W.,7,0,0,1,0.0,0.0,0.0
2020,Democratic,Josh Abernathy,38,0,0,1,0.0,0.0,0.0
2020,Democratic,Judge Lina Hidalgo,30,1,0,1,33.33,0.0,-33.33
2020,Democratic,Judy Shepherd,23,0,0,1,0.0,0.0,0.0
2020,Democratic,Julia Bryan,73,0,2,1,0.0,27.4,27.4
2020,Democratic,Julia Louis-Dreyfus,1182,29,12,1,24.53,10.15,-14.38
2020,Democratic,Julie Buckholt,82,0,6,1,0.0,73.17,73.17
2020,Democratic,Julie Chavez Rodriguez,118,2,0,1,16.95,0.0,-16.95
2020,Democratic,Justin Onwenu,59,2,0,1,33.9,0.0,-33.9
2020,Democratic,Kamala Harris,2143,34,56,2,15.87,26.13,10.26
2020,Democratic,Katherine Lorenzo,153,5,0,1,32.68,0.0,-32.68
2020,Democratic,Kathleen Clyde,37,0,1,1,0.0,27.03,27.03
2020,Democratic,Keely Sage,83,1,0,1,12.05,0.0,-12.05
2020,Democratic,Keisha Lance Bottoms,509,3,18,1,5.89,35.36,29.47
2020,Democratic,Kerry Washington,1237,6,35,1,4.85,28.29,23.44
2020,Democratic,Kevin Johnson,56,0,7,1,0.0,125.0,125.0
2020,Democratic,Kevin Penn,301,11,5,1,36.54,16.61,-19.93
2020,Democratic,Khizr Khan,104,1,1,2,9.62,9.62,0.0
2020,Democratic,Kid,26,2,0,1,76.92,0.0,-76.92
2020,Democratic,King,92,1,1,1,10.87,10.87,0.0
2020,Democratic,Kristin Urquiza,342,6,2,1,17.54,5.85,-11.69
2020,Democratic,Kyle,163,9,0,1,55.21,0.0,-55.21
2020,Democratic,LaToya Cantrell,40,0,0,1,0.0,0.0,0.0
2020,Democratic,Lakeisha Cole,102,4,4,1,39.22,39.22,0.0
2020,Democratic,Laura Packard,38,3,0,1,78.95,0.0,-78.95
2020,Democratic,Lauren McLean,59,0,3,1,0.0,50.85,50.85
2020,Democratic,Lien Ta,149,4,2,1,26.85,13.42,-13.43
2020,Democratic,Linda Greenfield,35,1,0,1,28.57,0.0,-28.57
2020,Democratic,Lisa Blunt Rochester,141,2,4,1,14.18,28.37,14.19
2020,Democratic,Lisa P.,60,6,0,1,100.0,0.0,-100.0
2020,Democratic,Lori Lightfoot,85,0,2,1,0.0,23.53,23.53
2020,Democratic,Lorraine Miller,132,2,1,1,15.15,7.58,-7.57
2020,Democratic,Lucy Sanchez,215,6,6,1,27.91,27.91,0.0
2020,Democratic,Lylena E.,41,0,0,1,0.0,0.0,0.0
2020,Democratic,Malcolm Kenyatta,87,2,1,1,22.99,11.49,-11.5
2020,Democratic,Mandela Barnes,176,1,2,1,5.68,11.36,5.68
2020,Democratic,Marcia Fudge,16,1,1,1,62.5,62.5,0.0
2020,Democratic,Mari Manoogian,120,0,2,2,0.0,16.67,16.67
2020,Democratic,Maria Caffrey,29,1,0,1,34.48,0.0,-34.48
2020,Democratic,Maria Cardona,312,2,1,1,6.41,3.21,-3.2
2020,Democratic,Maria W.,35,1,0,1,28.57,0.0,-28.57
2020,Democratic,Mariann Budde,124,2,0,1,16.13,0.0,-16.13
2020,Democratic,Marie Y.,35,0,0,1,0.0,0.0,0.0
2020,Democratic,Mariska Hargitay,147,6,0,1,40.82,0.0,-40.82
2020,Democratic,Marisol Garcia,90,4,0,1,44.44,0.0,-44.44
2020,Democratic,Mark Pringle,85,2,0,1,23.53,0.0,-23.53
2020,Democratic,Marley Dias,170,10,3,1,58.82,17.65,-41.17
2020,Democratic,Marlon Kimpson,81,1,1,1,12.35,12.35,0.0
2020,Democratic,Matthew,13,0,1,1,0.0,76.92,76.92
2020,Democratic,Maya Harris,60,0,1,1,0.0,16.67,16.67
2020,Democratic,Meena Harris,81,2,1,1,24.69,12.35,-12.34
2020,Democratic,Meg Whitman,60,3,0,1,50.0,0.0,-50.0
2020,Democratic,Megan Rapinoe,195,2,2,1,10.26,10.26,0.0
2020,Democratic,Melvin Carter,38,1,0,1,26.32,0.0,-26.32
2020,Democratic,Micah,6,0,0,1,0.0,0.0,0.0
2020,Democratic,Michael Beals,142,5,0,1,35.21,0.0,-35.21
2020,Democratic,Michael Bloomberg,453,11,3,1,24.28,6.62,-17.66
2020,Democratic,Michelle Beebe,213,10,9,1,46.95,42.25,-4.7
2020,Democratic,Michelle Boyle,114,3,6,1,26.32,52.63,26.31
2020,Democratic,Michelle D,28,0,3,1,0.0,107.14,107.14
2020,Democratic,Michelle Lujan Grisham,342,5,12,1,14.62,35.09,20.47
2020,Democratic,Michelle Obama,2379,24,57,2,10.09,23.96,13.87
2020,Democratic,Mike Bloomberg,203,0,3,1,0.0,14.78,14.78
2020,Democratic,Mitzi D.,37,1,2,1,27.03,54.05,27.02
2020,Democratic,Miyoko Hikiji,15,1,0,1,66.67,0.0,-66.67
2020,Democratic,Molly Johnson,47,1,4,1,21.28,85.11,63.83
2020,Democratic,Muriel Bowser,478,9,12,2,18.83,25.1,6.27
2020,Democratic,Nancy G.,5,0,0,1,0.0,0.0,0.0
2020,Democratic,Nancy Pelosi,837,9,21,2,10.75,25.09,14.34
2020,Democratic,Natasha Taylor,56,1,3,1,17.86,53.57,35.71
2020,Democratic,Nededog,58,0,1,1,0.0,17.24,17.24
2020,Democratic,Nick,10,0,1,1,0.0,100.0,100.0
2020,Democratic,Nikema Williams,98,0,1,1,0.0,10.2,10.2
2020,Democratic,Nikki Fried,97,0,2,1,0.0,20.62,20.62
2020,Democratic,Nola Kileleman Hix,75,0,4,1,0.0,53.33,53.33
2020,Democratic,Onelica A,11,0,0,1,0.0,0.0,0.0
2020,Democratic,Pat,19,0,0,1,0.0,0.0,0.0
2020,Democratic,Pete Buttigieg,542,7,13,2,12.92,23.99,11.07
2020,Democratic,Petti Matila,44,0,1,1,0.0,22.73,22.73
2020,Democratic,Philonise Floyd,188,0,5,1,0.0,26.6,26.6
2020,Democratic,Prince Royce,21,0,1,1,0.0,47.62,47.62
2020,Democratic,Rachel Prevost,91,2,0,1,21.98,0.0,-21.98
2020,Democratic,Randall Woodfin,45,0,2,1,0.0,44.44,44.44
2020,Democratic,Raphael Warnock,48,0,2,1,0.0,41.67,41.67
2020,Democratic,Rashid,28,0,0,1,0.0,0.0,0.0
2020,Democratic,Raumesh Akbari,66,0,0,1,0.0,0.0,0.0
2020,Democratic,Ray Curry,31,0,1,1,0.0,32.26,32.26
2020,Democratic,Rebekah O.,16,1,0,1,62.5,0.0,-62.5
2020,Democratic,Reuben Gill,71,1,2,1,14.08,28.17,14.09
2020,Democratic,Rhoda,21,1,0,1,47.62,0.0,-47.62
2020,Democratic,Rhonda C.,14,0,0,1,0.0,0.0,0.0
2020,Democratic,Rick Telesz,144,4,0,1,27.78,0.0,-27.78
2020,Democratic,Riley Curry,67,4,0,1,59.7,0.0,-59.7
2020,Democratic,Rob Bair,59,1,4,1,16.95,67.8,50.85
2020,Democratic,Robert Garcia,60,1,1,2,16.67,16.67,0.0
2020,Democratic,Robert Lopez,175,7,3,1,40.0,17.14,-22.86
2020,Democratic,Robyn Senior,16,1,0,1,62.5,0.0,-62.5
2020,Democratic,Ron,20,0,1,1,0.0,50.0,50.0
2020,Democratic,Rosa Colquitt,29,0,1,1,0.0,34.48,34.48
2020,Democratic,Rosalynn Carter,277,3,3,1,10.83,10.83,0.0
2020,Democratic,Rose G.,46,0,0,1,0.0,0.0,0.0
2020,Democratic,Ruth Glenn,78,2,1,1,25.64,12.82,-12.82
2020,Democratic,Ryan Curry,16,0,0,1,0.0,0.0,0.0
2020,Democratic,Sally Yates,402,7,3,1,17.41,7.46,-9.95
2020,Democratic,Sam Park,76,0,1,1,0.0,13.16,13.16
2020,Democratic,Sanchez,26,0,1,1,0.0,38.46,38.46
2020,Democratic,Sara,19,1,2,1,52.63,105.26,52.63
2020,Democratic,Sara Gideon,133,5,2,1,37.59,15.04,-22.55
2020,Democratic,Scheena Iyande Tannis,107,4,0,1,37.38,0.0,-37.38
2020,Democratic,Scott Richardson,154,3,9,1,19.48,58.44,38.96
2020,Democratic,Seymour,16,1,0,1,62.5,0.0,-62.5
2020,Democratic,Shenee J.,51,2,0,1,39.22,0.0,-39.22
2020,Democratic,Sherrod Brown,55,0,0,1,0.0,0.0,0.0
2020,Democratic,Sina,18,0,0,1,0.0,0.0,0.0
2020,Democratic,Sister Simone Campbell,296,2,6,1,6.76,20.27,13.51
2020,Democratic,Stacey Abrams,527,4,15,2,7.59,28.46,20.87
2020,Democratic,State of Michigan Alex Padilla,39,0,1,1,0.0,25.64,25.64
2020,Democratic,Stephen Curry,39,0,0,1,0.0,0.0,0.0
2020,Democratic,Susan Molinari,140,7,1,2,50.0,7.14,-42.86
2020,Democratic,Tammy Baldwin,450,12,11,1,26.67,24.44,-2.23
2020,Democratic,Tammy Duckworth,503,8,0,1,15.9,0.0,-15.9
2020,Democratic,Terri Sewell,90,0,1,1,0.0,11.11,11.11
2020,Democratic,Terry,40,0,1,2,0.0,25.0,25.0
2020,Democratic,Terry Williams,88,2,2,2,22.73,22.73,0.0
2020,Democratic,Thai,76,2,1,1,26.32,13.16,-13.16
2020,Democratic,Tim Ryan,46,0,0,1,0.0,0.0,0.0
2020,Democratic,Todd Whitman,81,3,0,1,37.04,0.0,-37.04
2020,Democratic,Tom Barrett,274,6,10,1,21.9,36.5,14.6
2020,Democratic,Tom C.,32,1,0,1,31.25,0.0,-31.25
2020,Democratic,Tom Carper,2,0,0,1,0.0,0.0,0.0
2020,Democratic,Tom Perez,868,5,25,2,5.76,28.8,23.04
2020,Democratic,Tom Vilsack,39,0,1,1,0.0,25.64,25.64
2020,Democratic,Tony A.,36,0,1,1,0.0,27.78,27.78
2020,Democratic,Tony Evers,133,3,5,1,22.56,37.59,15.03
2020,Democratic,Tracee Ellis Ross,467,2,5,1,4.28,10.71,6.43
2020,Democratic,Travis Nelson,24,0,0,1,0.0,0.0,0.0
2020,Democratic,Trung Lee,162,5,1,1,30.86,6.17,-24.69
2020,Democratic,Valarie Biden Owens,83,0,2,1,0.0,24.1,24.1
2020,Democratic,Veronica Escobar,84,0,2,1,0.0,23.81,23.81
2020,Democratic,Victor S.,22,1,1,1,45.45,45.45,0.0
2020,Democratic,Victoria,21,0,1,1,0.0,47.62,47.62
2020,Democratic,Victoria Neave,70,1,3,1,14.29,42.86,28.57
2020,Democratic,Victoria Nourse,30,0,0,1,0.0,0.0,0.0
2020,Democratic,Villaseñor,34,2,1,1,58.82,29.41,-29.41
2020,Democratic,Vivek Murthy,336,9,4,1,26.79,11.9,-14.89
2020,Democratic,Walters,75,0,0,1,0.0,0.0,0.0
2020,Democratic,Yvanna Cancela,96,0,4,2,0.0,41.67,41.67
2020,Republican,Abby Johnson,598,21,4,1,35.12,6.69,-28.43
2020,Republican,Alice Johnson,595,41,2,1,68.91,3.36,-65.55
2020,Republican,Amy Johnson Ford,392,14,2,1,35.71,5.1,-30.61
2020,Republican,Andrew Pollack,852,27,3,1,31.69,3.52,-28.17
2020,Republican,Ann Dorn,750,14,9,1,18.67,12.0,-6.67
2020,Republican,Ben Carson,593,7,8,1,11.8,13.49,1.69
2020,Republican,Bob Vlaisavljevich,427,2,9,1,4.68,21.08,16.4
2020,Republican,Burgess Owens,584,20,15,1,34.25,25.68,-8.57
2020,Republican,Carl Mueller,360,8,8,1,22.22,22.22,0.0
2020,Republican,Catalina Lauf,401,7,9,1,17.46,22.44,4.98
2020,Republican,Charlie Kirk,474,3,13,1,6.33,27.43,21.1
2020,Republican,Chen Guangcheng,221,6,3,1,27.15,13.57,-13.58
2020,Republican,Cissie Graham Lynch,496,8,5,2,16.13,10.08,-6.05
2020,Republican,Clarence Henderson,632,15,8,1,23.73,12.66,-11.07
2020,Republican,Cris Peterson,352,3,3,1,8.52,8.52,0.0
2020,Republican,Dan Scavino,709,14,5,1,19.75,7.05,-12.7
2020,Republican,Dana White,777,17,10,1,21.88,12.87,-9.01
2020,Republican,Daniel Cameron,902,12,18,1,13.3,19.96,6.66
2020,Republican,Daniel Crenshaw,592,4,13,1,6.76,21.96,15.2
2020,Republican,Debbie Flood,424,3,13,1,7.08,30.66,23.58
2020,Republican,Donald Trump,6991,61,176,2,8.73,25.18,16.45
2020,Republican,Donald Trump Jr.,1555,4,19,1,2.57,12.22,9.65
2020,Republican,Ed Clayton,28,0,0,1,0.0,0.0,0.0
2020,Republican,Elise Stefanik,560,12,3,1,21.43,5.36,-16.07
2020,Republican,Eric Trump,1219,8,6,1,6.56,4.92,-1.64
2020,Republican,Franklin Graham,273,1,17,1,3.66,62.27,58.61
2020,Republican,G.E. Ghali,154,5,0,1,32.47,0.0,-32.47
2020,Republican,Herschel Walker,541,18,0,1,33.27,0.0,-33.27
2020,Republican,Ivanka Trump,1837,39,18,1,21.23,9.8,-11.43
2020,Republican,Ja'Ron Smith,440,16,0,1,36.36,0.0,-36.36
2020,Republican,Jack Brewer,663,14,4,1,21.12,6.03,-15.09
2020,Republican,Jason Joyce,342,9,4,1,26.32,11.7,-14.62
2020,Republican,Jeanette Nunez,572,4,6,1,6.99,10.49,3.5
2020,Republican,Jeff Van Drew,610,25,5,1,40.98,8.2,-32.78
2020,Republican,Jim Jordan,582,12,2,1,20.62,3.44,-17.18
2020,Republican,John Peterson,437,6,10,1,13.73,22.88,9.15
2020,Republican,Joni Ernst,546,6,6,1,10.99,10.99,0.0
2020,Republican,Karen Pence,726,7,3,1,9.64,4.13,-5.51
2020,Republican,Kayleigh McEnany,638,40,0,1,62.7,0.0,-62.7
2020,Republican,Keith Kellogg,593,16,4,1,26.98,6.75,-20.23
2020,Republican,Kellyanne Conway,640,5,7,1,7.81,10.94,3.13
2020,Republican,Kevin McCarthy,431,2,15,1,4.64,34.8,30.16
2020,Republican,Kim Klacik,359,6,14,1,16.71,39.0,22.29
2020,Republican,Kim Reynolds,566,4,5,1,7.07,8.83,1.76
2020,Republican,Kimberly Guilfoyle,631,4,3,1,6.34,4.75,-1.59
2020,Republican,Kristi Noem,725,3,10,1,4.14,13.79,9.65
2020,Republican,Lara Trump,1153,39,11,1,33.82,9.54,-24.28
2020,Republican,Larry Kudlow,365,5,1,1,13.7,2.74,-10.96
2020,Republican,Lee Zeldin,451,6,8,1,13.3,17.74,4.44
2020,Republican,Lou Holtz,690,25,2,1,36.23,2.9,-33.33
2020,Republican,Madeline Lauf,185,2,7,1,10.81,37.84,27.03
2020,Republican,Madison Cawthorn,461,25,6,1,54.23,13.02,-41.21
2020,Republican,Marcia Mueller,356,11,6,1,30.9,16.85,-14.05
2020,Republican,Mark McCloskey,438,0,4,1,0.0,9.13,9.13
2020,Republican,Marsha Blackburn,567,10,7,1,17.64,12.35,-5.29
2020,Republican,Matt Gaetz,546,4,17,1,7.33,31.14,23.81
2020,Republican,Maximo Alvarez,658,40,2,1,60.79,3.04,-57.75
2020,Republican,Melania Trump,3208,92,45,1,28.68,14.03,-14.65
2020,Republican,Michael McHale,383,4,4,1,10.44,10.44,0.0
2020,Republican,Michelle,196,12,3,1,61.22,15.31,-45.91
2020,Republican,Mike Pence,3566,35,75,1,9.81,21.03,11.22
2020,Republican,Mike Pompeo,606,4,3,1,6.6,4.95,-1.65
2020,Republican,Mike Verardo,23,1,0,1,43.48,0.0,-43.48
2020,Republican,Mitch McConnell,386,5,7,1,12.95,18.13,5.18
2020,Republican,Myron Lizer,397,3,6,1,7.56,15.11,7.55
2020,Republican,Natalie Harp,717,14,12,1,19.53,16.74,-2.79
2020,Republican,Nicholas Sandmann,693,24,5,1,34.63,7.22,-27.41
2020,Republican,Nikki Haley,1055,10,22,1,9.48,20.85,11.37
2020,Republican,Pam Bondi,823,3,3,1,3.65,3.65,0.0
2020,Republican,Pat Lynch,701,2,29,1,2.85,41.37,38.52
2020,Republican,Patricia McCloskey,223,0,5,1,0.0,22.42,22.42
2020,Republican,Ralph Case,51,3,2,1,58.82,39.22,-19.6
2020,Republican,Rand Paul,653,17,5,1,26.03,7.66,-18.37
2020,Republican,Rebecca Friedrichs,414,3,5,1,7.25,12.08,4.83
2020,Republican,Richard Grenell,1032,9,4,1,8.72,3.88,-4.84
2020,Republican,Ronna McDaniel,610,7,7,1,11.48,11.48,0.0
2020,Republican,Rudy Giuliani,645,1,3,1,1.55,4.65,3.1
2020,Republican,Ryan Holets,587,20,6,1,34.07,10.22,-23.85
2020,Republican,Sam Vigil,305,14,1,1,45.9,3.28,-42.62
2020,Republican,Scott Dane,311,3,9,1,9.65,28.94,19.29
2020,Republican,Sean Parnell,715,17,14,1,23.78,19.58,-4.2
2020,Republican,Sean Reyes,500,7,0,1,14.0,0.0,-14.0
2020,Republican,Sister Dede Byrne,555,17,10,1,30.63,18.02,-12.61
2020,Republican,Stacia Brightmon,400,17,0,1,42.5,0.0,-42.5
2020,Republican,Steve Scalise,574,8,3,1,13.94,5.23,-8.71
2020,Republican,Tanya Weinreis,418,19,10,1,45.45,23.92,-21.53
2020,Republican,Tera Myers,308,14,5,1,45.45,16.23,-29.22
2020,Republican,Tiffany Trump,940,9,11,1,9.57,11.7,2.13
2020,Republican,Tim Scott,1597,34,24,1,21.29,15.03,-6.26
2020,Republican,Tim Woods,150,5,1,1,33.33,6.67,-26.66
2020,Republican,Tom Cotton,531,2,9,1,3.77,16.95,13.18
2020,Republican,Vernon Jones,928,14,6,1,15.09,6.47,-8.62
2024,Democratic,Abbey Clements,89,3,0,1,33.71,0.0,-33.71
2024,Democratic,Adam Kinzinger,749,23,6,1,30.71,8.01,-22.7
2024,Democratic,Al Sharpton,696,19,27,1,27.3,38.79,11.49
2024,Democratic,Alex Padilla,368,13,4,1,35.33,10.87,-24.46
2024,Democratic,Alexander Hudlin,22,0,0,1,0.0,0.0,0.0
2024,Democratic,Alexandria Ocasio-Cortez,673,10,13,1,14.86,19.32,4.46
2024,Democratic,Alexis McGill Johnson,245,1,6,1,4.08,24.49,20.41
2024,Democratic,Amanda Gorman,184,0,6,1,0.0,32.61,32.61
2024,Democratic,Amanda Zurawski,128,4,3,1,31.25,23.44,-7.81
2024,Democratic,Amy Klobuchar,846,8,16,1,9.46,18.91,9.45
2024,Democratic,Amy Resner,86,2,0,1,23.26,0.0,-23.26
2024,Democratic,Ana Navarro,549,9,10,2,16.39,18.21,1.82
2024,Democratic,Andy Beshear,511,5,12,1,9.78,23.48,13.7
2024,Democratic,Andy Kim,259,12,4,1,46.33,15.44,-30.89
2024,Democratic,Angela Alsobrooks,794,10,13,1,12.59,16.37,3.78
2024,Democratic,Anya Cook,100,8,1,1,80.0,10.0,-70.0
2024,Democratic,April Verrett,189,2,7,1,10.58,37.04,26.46
2024,Democratic,Aquilino Gonell,178,15,2,1,84.27,11.24,-73.03
2024,Democratic,Ashley Biden,745,26,3,1,34.9,4.03,-30.87
2024,Democratic,Austin Davis,209,5,3,1,23.92,14.35,-9.57
2024,Democratic,Barack Obama,3426,30,91,1,8.76,26.56,17.8
2024,Democratic,Becky Pringle,186,2,4,1,10.75,21.51,10.76
2024,Democratic,Benjamin Ingman,312,2,5,1,6.41,16.03,9.62
2024,Democratic,Bennie Thompson,259,5,5,1,19.31,19.31,0.0
2024,Democratic,Bernie Sanders,920,4,34,1,4.35,36.96,32.61
2024,Democratic,Bill Clinton,2378,66,40,1,27.75,16.82,-10.93
2024,Democratic,Bob Casey,300,6,6,1,20.0,20.0,0.0
2024,Democratic,Brandon Johnson,439,3,2,1,6.83,4.56,-2.27
2024,Democratic,Brent Booker,95,2,3,1,21.05,31.58,10.53
2024,Democratic,Cardinal Blase Cupich,362,0,14,1,0.0,38.67,38.67
2024,Democratic,Carlos Eduardo Espina,258,2,2,1,7.75,7.75,0.0
2024,Democratic,Catherine Cortez Masto,293,11,11,1,37.54,37.54,0.0
2024,Democratic,Cavalier Johnson,150,1,1,1,6.67,6.67,0.0
2024,Democratic,Cecile Richards,192,2,2,1,10.42,10.42,0.0
2024,Democratic,Chris Coons,574,6,9,1,10.45,15.68,5.23
2024,Democratic,Chris Murphy,464,6,5,1,12.93,10.78,-2.15
2024,Democratic,Chris Swanson,260,5,5,1,19.23,19.23,0.0
2024,Democratic,Chuck Schumer,655,6,11,1,9.16,16.79,7.63
2024,Democratic,Claude Cummings Jr.,123,1,5,1,8.13,40.65,32.52
2024,Democratic,Colin Allred,276,9,12,1,32.61,43.48,10.87
2024,Democratic,Cory Booker,1481,35,40,7,23.63,27.01,3.38
2024,Democratic,Courtney Baldwin,162,7,0,1,43.21,0.0,-43.21
2024,Democratic,Craig Sicknick,70,1,2,1,14.29,28.57,14.28
2024,Democratic,D.L. Hughley,504,25,2,1,49.6,3.97,-45.63
2024,Democratic,Dana Nessel,314,5,4,1,15.92,12.74,-3.18
2024,Democratic,Deanna Branch,76,1,0,1,13.16,0.0,-13.16
2024,Democratic,Deb Haaland,220,5,4,1,22.73,18.18,-4.55
2024,Democratic,Debbie Wasserman Schultz,322,5,5,1,15.53,15.53,0.0
2024,Democratic,Derrick Johnson,216,2,8,1,9.26,37.04,27.78
2024,Democratic,Dick Durbin,474,1,8,1,2.11,16.88,14.77
2024,Democratic,Doug Emhoff,1705,60,20,1,35.19,11.73,-23.46
2024,Democratic,Edgar Vilchez,84,5,2,1,59.52,23.81,-35.71
2024,Democratic,Eleni Kounalakis,314,12,4,1,38.22,12.74,-25.48
2024,Democratic,Elissa Slotkin,322,7,6,1,21.74,18.63,-3.11
2024,Democratic,Elizabeth Warren,447,7,4,1,15.66,8.95,-6.71
2024,Democratic,Ella Emhoff,84,3,1,2,35.71,11.9,-23.81
2024,Democratic,Eric Fitts,79,5,0,1,63.29,0.0,-63.29
2024,Democratic,Eva Longoria,325,6,12,1,18.46,36.92,18.46
2024,Democratic,Gabrielle Giffords,201,11,0,1,54.73,0.0,-54.73
2024,Democratic,Gail Devore,80,5,0,1,62.5,0.0,-62.5
2024,Democratic,Gary Peters,246,6,6,1,24.39,24.39,0.0
2024,Democratic,Geoff Duncan,410,12,2,1,29.27,4.88,-24.39
2024,Democratic,Gina Raimondo,657,5,7,1,7.61,10.65,3.04
2024,Democratic,Grace Meng,152,1,4,1,6.58,26.32,19.74
2024,Democratic,Gretchen Whitmer,395,6,7,1,15.19,17.72,2.53
2024,Democratic,Hadley Duvall,180,7,2,1,38.89,11.11,-27.78
2024,Democratic,Hakeem Jeffries,876,0,13,1,0.0,14.84,14.84
2024,Democratic,Helena Hudlin,57,0,0,2,0.0,0.0,0.0
2024,Democratic,Hillary Clinton,1261,14,30,1,11.1,23.79,12.69
2024,Democratic,J.B. Pritzker,1531,12,26,1,7.84,16.98,9.14
2024,Democratic,Jack Schlossberg,230,1,2,1,4.35,8.7,4.35
2024,Democratic,Jaime Harrison,1632,29,29,7,17.77,17.77,0.0
2024,Democratic,James Clyburn,446,4,10,1,8.97,22.42,13.45
2024,Democratic,James Roosevelt Junior,86,2,2,1,23.26,23.26,0.0
2024,Democratic,Jamie Raskin,617,1,8,1,1.62,12.97,11.35
2024,Democratic,Jared Polis,292,4,2,1,13.7,6.85,-6.85
2024,Democratic,Jasmine Crockett,915,21,12,1,22.95,13.11,-9.84
2024,Democratic,Jason Carter,230,3,2,1,13.04,8.7,-4.34
2024,Democratic,Jason Crow,273,4,7,1,14.65,25.64,10.99
2024,Democratic,Javier Salazar,194,1,11,1,5.15,56.7,51.55
2024,Democratic,Jessica MacKler,177,0,2,1,0.0,11.3,11.3
2024,Democratic,Jill Biden,368,6,8,1,16.3,21.74,5.44
2024,Democratic,Joe Biden,4722,118,103,1,24.99,21.81,-3.18
2024,Democratic,Joe Neguse,307,2,2,1,6.51,6.51,0.0
2024,Democratic,John Russell,261,1,4,1,3.83,15.33,11.5
2024,Democratic,Jon Polin,268,1,8,1,3.73,29.85,26.12
2024,Democratic,Josh Shapiro,595,3,13,1,5.04,21.85,16.81
2024,Democratic,Josh Zurawski,118,4,4,1,33.9,33.9,0.0
2024,Democratic,Joyce Beatty,365,6,0,1,16.44,0.0,-16.44
2024,Democratic,Juanny Romero,91,5,1,1,54.95,10.99,-43.96
2024,Democratic,Kaitlyn Joshua,128,5,0,1,39.06,0.0,-39.06
2024,Democratic,Kamala Harris,3645,82,51,2,22.5,13.99,-8.51
2024,Democratic,Karen Bass,263,5,5,1,19.01,19.01,0.0
2024,Democratic,Karrie Delaney,89,1,0,1,11.24,0.0,-11.24
2024,Democratic,Katherine Clark,271,2,5,1,7.38,18.45,11.07
2024,Democratic,Kathy Hochul,517,3,9,1,5.8,17.41,11.61
2024,Democratic,Keith Ellison,422,8,5,1,18.96,11.85,-7.11
2024,Democratic,Kelley Robinson,210,0,7,1,0.0,33.33,33.33
2024,Democratic,Ken Chenault,583,3,5,1,5.15,8.58,3.43
2024,Democratic,Kenan Thompson,572,16,6,1,27.97,10.49,-17.48
2024,Democratic,Kenneth Cooper,140,2,2,1,14.29,14.29,0.0
2024,Democratic,Kenneth Stribling,208,8,6,1,38.46,28.85,-9.61
2024,Democratic,Kerry Washington,606,23,20,2,37.95,33.0,-4.95
2024,Democratic,Kim Rubio,66,2,1,1,30.3,15.15,-15.15
2024,Democratic,Korey Wise,114,4,5,1,35.09,43.86,8.77
2024,Democratic,Kyle Sweetser,126,10,0,1,79.37,0.0,-79.37
2024,Democratic,Laphonza Butler,510,8,9,1,15.69,17.65,1.96
2024,Democratic,Lateefa Simon,377,15,1,1,39.79,2.65,-37.14
2024,Democratic,Lauren Underwood,311,4,4,1,12.86,12.86,0.0
2024,Democratic,Leah Daughtry,186,0,1,1,0.0,5.38,5.38
2024,Democratic,Lee Saunders,113,1,2,1,8.85,17.7,8.85
2024,Democratic,Leon Panetta,479,2,6,1,4.18,12.53,8.35
2024,Democratic,Leonardo Williams,340,7,10,1,20.59,29.41,8.82
2024,Democratic,Lina Hidalgo,231,5,7,1,21.65,30.3,8.65
2024,Democratic,Lisa Blunt Rochester,281,3,6,1,10.68,21.35,10.67
2024,Democratic,Lisa Madigan,101,3,1,1,29.7,9.9,-19.8
2024,Democratic,Liz Shuler,121,1,2,1,8.26,16.53,8.27
2024,Democratic,Lucy McBath,107,2,7,2,18.69,65.42,46.73
2024,Democratic,Malcolm Kenyatta,296,7,1,1,23.65,3.38,-20.27
2024,Democratic,Mallory McMorrow,461,3,8,1,6.51,17.35,10.84
